temperature_2m,relative_humidity_2m,precipitation,windspeed_10m,weathercode,hour,is_daytime,feels_like_temp,day_of_week_encoded,weather_Clear,weather_Foggy,weather_Light Rain,weather_Mainly Clear,weather_Overcast,weather_Partly Cloudy,weather_Showers,weather_Unknown,temperature_2m_zscore,relative_humidity_2m_zscore,precipitation_zscore,windspeed_10m_zscore,feels_like_temp_zscore,temperature_2m_minmax,relative_humidity_2m_minmax,precipitation_minmax,windspeed_10m_minmax,feels_like_temp_minmax
22.8,79.0,0.0,22.2,80,19,1,21.72,6,False,False,False,False,False,False,True,False,0.4162575096346967,0.9859636195747548,0.0,1.8254593480085297,0.7343100035363987,0.5392857142857144,0.7297297297297297,0.0,0.8722109533468559,0.5919760990183525
22.3,75.0,0.0,20.2,53,20,1,21.07,6,False,False,False,False,False,False,False,True,0.3343869567918536,0.7838707523428865,0.0,1.4766130564033804,0.5942419042272347,0.5214285714285714,0.6756756756756758,0.0,0.7910750507099391,0.5642338881775502
21.5,75.0,0.0,8.9,55,21,0,20.35,6,False,False,False,False,False,False,False,True,0.2033940722433044,0.7838707523428865,0.0,-0.4943684911657144,0.43908954806939127,0.4928571428571428,0.6756756756756758,0.0,0.3326572008113591,0.5335040546308152
21.3,77.0,0.0,10.9,51,22,0,20.26,6,False,False,False,False,False,False,False,True,0.17064585110616728,0.8849171859588206,0.0,-0.14552219956056486,0.41969550354966084,0.4857142857142857,0.7027027027027027,0.0,0.4137931034482759,0.5296628254374733
20.8,78.0,0.0,11.45,3,23,0,19.85,6,False,False,False,False,True,False,False,False,0.08877529826332413,0.9354404027667877,0.0,-0.049589469369148924,0.33134485629311095,0.4678571428571429,0.7162162162162163,0.0,0.43610547667342797,0.5121638924455827
19.6,74.0,0.0,14.8,3,0,0,18.6,4,False,False,False,False,True,False,False,False,-0.10771402855949931,0.7333475355349195,0.0,0.5347280690694768,0.06198312685241017,0.4250000000000001,0.6621621621621622,0.0,0.5720081135902637,0.4588134869825012
18.9,69.0,0.0,14.7,3,1,0,17.8,4,False,False,False,False,True,False,False,False,-0.2223328025394802,0.48073145149508417,0.0,0.5172857544892191,-0.11040837998963848,0.39999999999999997,0.5945945945945946,0.0,0.5679513184584178,0.42466922748612895
18.4,57.0,0.0,15.9,3,2,0,16.96,4,False,False,False,False,True,False,False,False,-0.30420335538232335,-0.12554715020052057,0.0,0.7265935294523089,-0.2914194621737894,0.38214285714285706,0.43243243243243246,0.0,0.6166328600405679,0.38881775501493815
20.257831325301208,46.0,0.0,11.45,3,3,0,18.04,4,False,False,False,False,True,False,False,False,5.817252659514562e-16,-0.6813025350881582,0.0,-0.049589469369148924,-0.05869092793702427,0.44849397590361456,0.2837837837837839,0.0,0.43610547667342797,0.4349125053350405
17.5,41.0,0.0,14.2,3,4,0,15.73,4,False,False,False,False,True,False,False,False,-0.4515703504994408,-0.9339186191279936,0.0,0.4300741815879317,-0.556471403943439,0.35000000000000003,0.21621621621621623,0.0,0.5476673427991886,0.3363209560392659
20.257831325301208,38.0,0.0,13.8,3,5,0,17.71,4,False,False,False,False,True,False,False,False,5.817252659514562e-16,-1.0854882695518948,0.0,0.360304923266902,-0.1298024245093689,0.44849397590361456,0.17567567567567577,0.0,0.5314401622718053,0.4208279982927871
16.5,42.0,0.0,14.4,3,6,1,14.99,4,False,False,False,False,True,False,False,False,-0.6153114561851271,-0.8833954023200264,0.0,0.4649588107484468,-0.715933547772334,0.31428571428571433,0.22972972972972971,0.0,0.5557809330628803,0.3047375160051216
16.8,47.0,0.0,13.3,3,7,1,15.36,4,False,False,False,False,True,False,False,False,-0.566189124479421,-0.6307793182801912,0.0,0.27309335036561466,-0.6362024758578867,0.325,0.29729729729729737,0.0,0.5111561866125761,0.3205292360221938
18.1,51.0,0.0,12.2,3,8,1,16.51,4,False,False,False,False,True,False,False,False,-0.35332568708802875,-0.4286864510483229,0.0,0.08122788998278214,-0.3883896847724415,0.3714285714285715,0.3513513513513514,0.0,0.46653144016227177,0.3696116090482288
18.9,44.0,0.0,15.6,3,9,1,16.91,4,False,False,False,False,True,False,False,False,-0.2223328025394802,-0.7823489687040923,0.0,0.6742665857115364,-0.30219393135141753,0.39999999999999997,0.2567567567567568,0.0,0.6044624746450304,0.3866837387964149
17.1,53.0,0.0,17.2,3,10,1,15.77,4,False,False,False,False,True,False,False,False,-0.517066792773715,-0.3276400174323888,0.0,0.953343618995656,-0.5478518286013367,0.3357142857142858,0.3783783783783784,0.0,0.6693711967545639,0.33802816901408445
15.0,70.0,0.0,13.8,51,11,1,14.4,4,False,False,False,False,False,False,False,True,-0.8609231147136566,0.5312546683030512,0.0,0.360304923266902,-0.8430722840683447,0.26071428571428573,0.6081081081081082,0.0,0.5314401622718053,0.27955612462654716
14.0,83.0,0.0,13.7,61,12,1,13.73,4,False,False,True,False,False,False,False,False,-1.0246642203993428,1.188056486806623,0.0,0.3428626086866443,-0.9874501710485603,0.22500000000000003,0.7837837837837839,0.0,0.5273833671399594,0.25096030729833546
14.1,84.0,0.0,8.8,53,13,1,13.84,4,False,False,False,False,False,False,False,True,-1.0082901098307742,1.23857970361459,0.0,-0.5118108057459718,-0.9637463388577787,0.2285714285714286,0.7972972972972973,0.0,0.32860040567951326,0.2556551429790867
14.5,83.0,0.0,6.1,51,14,1,14.19,4,False,False,False,False,False,False,False,True,-0.9427936675564997,1.188056486806623,0.0,-0.9827532994129239,-0.8883250546143826,0.24285714285714283,0.7837837837837839,0.0,0.21906693711967543,0.2705932565087495
15.2,79.0,0.0,1.8,51,15,1,14.76,4,False,False,False,False,False,False,False,True,-0.8281748935765194,0.9859636195747548,0.0,-1.7327728263639952,-0.765496105989423,0.26785714285714285,0.7297297297297297,0.0,0.04462474645030426,0.29492104139991465
